temperature,humidity,
09:01:16,83.48,62
09:01:17,81.5,66
09:01:18,79.16,71
09:01:19,77.36,77
09:01:20,76.46,79
09:01:21,76.28,79
09:01:22,75.56,81
09:01:23,75.56,80
09:02:00,75.38,79
09:02:01,75.2,79
09:02:02,74.66,81
09:02:03,74.48,83
09:02:04,71.96,92
09:02:05,70.88,90
09:02:06,71.6,88
09:02:07,71.96,87
09:02:08,73.4,82
09:02:09,75.2,70
09:02:10,78.8,60
09:02:11,80.6,56
09:02:12,82.76,53
09:02:13,83.66,52
09:02:14,85.46,52
09:02:15,85.1,50
09:02:16,84.38,51
09:02:17,82.4,55
09:02:18,79.16,61
09:02:19,77,65
09:02:20,74.48,72
09:02:21,72.86,77
09:02:22,71.96,80
09:02:23,71.6,81
09:03:00,70.7,82
09:03:01,69.26,85
09:03:02,68.9,86
09:03:03,68.9,86
09:03:04,68.9,88
09:03:05,69.8,87
09:03:06,70.7,85
09:03:07,71.6,83
09:03:08,73.76,80
09:03:09,78.08,69
09:03:10,80.96,64
09:03:11,83.48,57
09:03:12,86.18,53
09:03:13,89.6,49
09:03:14,90.86,58
09:03:15,92.3,43
09:03:16,90.68,45
09:03:17,87.98,49
09:03:18,84.56,52
09:03:19,81.86,60
09:03:20,79.88,64
09:03:21,78.26,67
09:03:22,77,72
09:03:23,75.2,74
09:04:00,74.3,76
09:04:01,74.48,76
09:04:02,73.4,78
09:04:03,72.68,81
09:04:04,71.78,83
09:04:05,70.7,85
09:04:06,70.7,86
09:04:07,72.86,82
09:04:08,77,73
09:04:09,81.68,64
09:04:10,86,50
09:04:11,89.6,41
09:04:12,93.2,37
09:04:13,95.18,29
09:04:14,93.2,47
09:04:15,90.68,50
09:04:16,88.7,56
09:04:17,84.38,59
09:04:18,80.78,68
09:04:19,78.26,78
09:04:20,77,82
09:04:21,76.28,85
09:04:22,75.56,86
09:04:23,76.1,84
09:05:00,75.56,85
09:05:01,75.2,86
09:05:02,74.66,87
09:05:03,74.66,87
09:05:04,74.3,88
09:05:05,72.5,89
09:05:06,72.5,91
09:05:07,76.28,83
09:05:08,79.16,74
09:05:09,82.58,62
09:05:10,85.1,55
09:05:11,86.36,51
09:05:12,87.98,49
09:05:13,89.78,45
09:05:14,92.3,40
09:05:15,92.3,46
09:05:16,89.96,37
09:05:17,88.16,42
09:05:18,85.1,48
09:05:19,80.6,60
09:05:20,77.9,68
09:05:21,76.46,70
09:05:22,75.56,73
09:05:23,74.3,77
09:06:00,72.86,81
09:06:01,71.06,85
09:06:02,71.06,83
09:06:03,70.16,85
09:06:04,69.98,87
09:06:05,69.26,87
09:06:06,68.9,89
09:06:07,71.78,81
09:06:08,74.66,74
09:06:09,78.26,67
09:06:10,83.66,49
09:06:11,87.8,37
09:06:12,90.5,36
09:06:13,91.58,36
09:06:14,91.4,40
09:06:15,89.6,46
09:06:16,87.26,50
09:06:17,84.2,55
09:06:18,80.96,59
09:06:19,78.08,69
09:06:20,77,75
09:06:21,75.56,80
09:06:22,74.66,83
09:06:23,74.3,84
09:07:00,73.76,85
09:07:01,72.86,85
09:07:02,71.96,87
09:07:03,71.96,88
09:07:04,71.96,87
09:07:05,71.96,88
09:07:06,71.6,87
09:07:07,72.5,86
09:07:08,72.68,88
09:07:09,75.2,83
09:07:10,80.06,59
09:07:11,83.3,52
09:07:12,85.1,44
09:07:13,87.8,44
09:07:14,87.08,53
09:07:15,86.18,54
09:07:16,85.1,55
09:07:17,84.38,56
09:07:18,82.4,60
09:07:19,79.7,66
09:07:20,77.36,73
09:07:21,76.1,77
09:07:22,75.2,79
09:07:23,74.3,82
09:08:00,73.4,85
09:08:01,72.86,87
09:08:02,72.5,87
09:08:03,71.96,89
09:08:04,71.78,89
09:08:05,71.6,88
09:08:06,70.7,88
09:08:07,72.5,85
09:08:08,75.2,81
09:08:09,78.8,72
09:08:10,81.68,63
09:08:11,84.2,57
09:08:12,86.36,52
09:08:13,88.7,49
09:08:14,89.6,49
09:08:15,89.6,48
09:08:16,89.06,48
09:08:17,86.9,52
09:08:18,83.66,58
09:08:19,80.96,62
09:08:20,77.9,72
09:08:21,76.28,75
09:08:22,75.2,79
09:08:23,74.3,83
09:09:00,73.4,85
09:09:01,72.5,86
09:09:02,71.06,87
09:09:03,70.7,88
09:09:04,70.88,88
09:09:05,70.16,88
09:09:06,69.98,90
09:09:07,69.8,91
09:09:08,71.6,85
09:09:09,72.86,64
09:09:10,77.36,39
09:09:11,83.66,29
09:09:12,88.16,24
09:09:13,88.7,18
09:09:14,87.26,16
09:09:15,85.46,17
09:09:16,85.46,18
09:09:17,85.1,32
09:09:18,83.3,34
09:09:19,81.68,33
09:09:20,81.5,33
09:09:21,77,42
09:09:22,75.2,46
09:09:23,74.3,69
09:10:00,73.58,70
09:10:01,73.76,63
09:10:02,71.6,67
09:10:03,71.78,70
09:10:04,70.7,67
09:10:05,68.9,46
09:10:06,67.46,46
09:10:07,69.98,40
09:10:08,71.6,37
09:10:09,73.4,33
09:10:10,76.46,30
09:10:11,79.16,27
09:10:12,80.6,25
09:10:13,83.66,21
09:10:14,85.1,19
09:10:15,86,18
09:10:16,86.36,17
09:10:17,85.46,18
09:10:18,82.76,20
09:10:19,77.18,30
09:10:20,75.2,45
09:10:21,73.76,52
09:10:22,73.4,56
09:10:23,72.5,55
09:11:00,70.7,44
09:11:01,68.36,42
09:11:02,66.56,45
09:11:03,64.58,62
09:11:04,64.4,63
09:11:05,65.3,50
09:11:06,62.96,66
09:11:07,69.26,44
09:11:08,76.28,35
09:11:09,82.4,24
09:11:10,86.36,23
09:11:11,89.6,22
09:11:12,91.4,21
09:11:13,92.66,22
09:11:14,94.46,22
09:11:15,94.46,21
09:11:16,92.66,22
09:11:17,90.5,24
09:11:18,87.8,24
09:11:19,81.68,27
09:11:20,80.96,47
09:11:21,78.26,51
09:11:22,78.26,54
09:11:23,74.66,56
09:12:00,71.96,44
09:12:01,70.7,49
09:12:02,69.98,49
09:12:03,69.26,53
09:12:04,66.56,58
09:12:05,69.98,50
09:12:06,68.36,52
09:12:07,71.06,49
09:12:08,77.36,40
09:12:09,84.38,34
09:12:10,86.9,31
09:12:11,87.8,32
09:12:12,89.6,32
09:12:13,88.7,34
09:12:14,86.9,45
09:12:15,86.18,47
09:12:16,83.48,50
09:12:17,81.5,51
09:12:18,78.8,55
09:12:19,76.1,61
09:12:20,74.66,67
09:12:21,73.4,70
09:12:22,72.5,70
09:12:23,70.88,72
09:13:00,69.8,74
09:13:01,69.26,76
09:13:02,68.18,78
09:13:03,67.28,80
09:13:04,67.28,80
09:13:05,66.56,80
09:13:06,66.2,80
09:13:07,69.08,75
09:13:08,72.5,52
09:13:09,77.9,54
09:13:10,82.4,41
09:13:11,85.1,37
09:13:12,87.08,35
09:13:13,89.6,31
09:13:14,88.88,34
09:13:15,89.06,35
09:13:16,87.08,41
09:13:17,85.46,43
09:13:18,81.68,49
09:13:19,77.36,67
09:13:20,75.2,75
09:13:21,73.76,81
09:13:22,72.86,84
09:13:23,71.6,85
09:14:00,70.16,86
09:14:01,68.9,85
09:14:02,68.36,88
09:14:03,68.18,87
09:14:04,67.1,85
09:14:05,65.66,86
09:14:06,66.2,85
09:14:07,68.36,77
09:14:08,72.5,70
09:14:09,78.26,54
09:14:10,81.86,46
09:14:11,86.9,36
09:14:12,91.76,30
09:14:13,95.9,25
09:14:14,98.78,30
09:14:15,97.7,25
09:14:16,95.36,27
09:14:17,93.2,41
09:14:18,89.06,35
09:14:19,83.66,47
09:14:20,79.88,59
09:14:21,77,65
09:14:22,76.1,68
09:14:23,75.56,68
09:15:00,74.66,71
09:15:01,75.38,75
09:15:02,75.2,76
09:15:03,74.66,79
09:15:04,73.4,81
09:15:05,72.86,84
09:15:06,73.4,84
09:15:07,74.48,81
09:15:08,76.46,75
09:15:09,78.08,70
09:15:10,82.76,61
09:15:11,84.2,56
09:15:12,86,52
09:15:13,87.8,49
09:15:14,82.76,58
09:15:15,81.68,60
09:15:16,80.6,60
09:15:17,78.08,64
09:15:18,74.66,74
09:15:19,72.86,75
09:15:20,70.16,76
09:15:21,69.8,76
09:15:22,69.8,74
09:15:23,68.18,72
09:16:00,68,73
09:16:01,67.1,70
09:16:02,67.46,73
09:16:03,66.38,74
09:16:04,65.66,75
09:16:05,64.76,74
09:16:06,64.4,76
09:16:07,65.48,74
09:16:08,68.36,68
09:16:09,70.7,61
09:16:10,73.58,56
09:16:11,75.56,53
09:16:12,78.08,50
09:16:13,80.06,47
09:16:14,76.28,52
09:16:15,73.4,65
09:16:16,73.76,62
09:16:17,71.96,65
09:16:18,70.7,66
09:16:19,69.26,69
09:16:20,68.36,72
09:16:21,68.36,73
09:16:22,66.56,76
09:16:23,65.3,78
09:17:00,64.4,80
09:17:01,63.86,80
09:17:02,62.96,83
09:17:03,63.5,84
09:17:04,63.86,84
09:17:05,63.5,85
09:17:06,64.4,81
09:17:07,66.2,78
09:17:08,69.98,70
09:17:09,73.58,64
09:17:10,77,60
09:17:11,78.8,55
09:17:12,81.86,47
09:17:13,83.66,43
09:17:14,85.28,39
09:17:15,82.4,46
09:17:16,83.3,48
09:17:17,80.06,55
09:17:18,77.9,60
09:17:19,75.56,63
09:17:20,73.76,64
09:17:21,72.86,66
09:17:22,70.88,72
09:17:23,70.16,78
09:18:00,69.26,79
09:18:01,68.9,80
09:18:02,67.46,79
09:18:03,66.2,84
09:18:04,65.66,85
09:18:05,64.58,87
09:18:06,63.86,86
09:18:07,65.66,82
09:18:08,71.06,60
09:18:09,75.38,55
09:18:10,80.06,37
09:18:11,84.2,24
09:18:12,87.26,25
09:18:13,89.06,23
09:18:14,90.5,21
09:18:15,91.4,20
09:18:16,88.7,24
09:18:17,86,28
09:18:18,83.3,34
09:18:19,79.7,39
09:18:20,75.56,44
09:18:21,73.4,45
09:18:22,69.8,41
09:18:23,71.06,47
09:19:00,69.8,57
09:19:01,68.36,80
09:19:02,67.1,77
09:19:03,65.66,76
09:19:04,65.3,85
09:19:05,64.76,83
09:19:06,63.68,75
09:19:07,66.2,68
09:19:08,70.16,58
09:19:09,74.66,50
09:19:10,78.26,47
09:19:11,81.5,39
09:19:12,83.66,31
09:19:13,85.46,29
09:19:14,86.9,26
09:19:15,87.8,25
09:19:16,88.7,31
09:19:17,83.66,44
09:19:18,78.26,56
09:19:19,76.1,61
09:19:20,73.58,62
09:19:21,70.88,67
09:19:22,70.88,75
09:19:23,69.8,78
09:20:00,68.9,81
09:20:01,67.46,84
09:20:02,67.1,81
09:20:03,65.48,84
09:20:04,64.58,85
09:20:05,64.4,85
09:20:06,62.96,87
09:20:07,65.48,83
09:20:08,69.98,74
09:20:09,73.76,69
09:20:10,77.36,63
09:20:11,80.06,56
09:20:12,83.3,48
09:20:13,84.38,44
09:20:14,85.46,46
09:20:15,86,44
09:20:16,85.1,43
09:20:17,81.5,47
09:20:18,78.26,47
09:20:19,75.56,67
09:20:20,72.68,68
09:20:21,71.06,73
09:20:22,69.8,77
09:20:23,68.36,80
09:21:00,67.1,82
09:21:01,64.58,83
09:21:02,63.5,86
09:21:03,62.78,86
09:21:04,62.6,88
09:21:05,62.6,88
09:21:06,62.96,86
09:21:07,63.5,83
09:21:08,68.18,74
09:21:09,72.86,69
09:21:10,77.36,62
09:21:11,80.6,48
09:21:12,83.3,45
09:21:13,86,42
09:21:14,86.36,40
09:21:15,86,41
09:21:16,83.3,42
09:21:17,80.6,47
09:21:18,76.46,58
09:21:19,73.76,69
09:21:20,72.5,72
09:21:21,70.7,77
09:21:22,69.26,79
09:21:23,68.18,81
09:22:00,69.26,80
09:22:01,67.46,82
09:22:02,67.46,83
09:22:03,67.1,82
09:22:04,66.56,82
09:22:05,66.38,80
09:22:06,67.1,79
09:22:07,68,77
09:22:08,70.7,71
09:22:09,74.48,65
09:22:10,78.26,62
09:22:11,80.06,55
09:22:12,81.5,52
09:22:13,81.68,50
09:22:14,80.6,53
09:22:15,81.86,50
09:22:16,79.16,55
09:22:17,77,61
09:22:18,74.66,68
09:22:19,72.86,73
09:22:20,72.5,74
09:22:21,71.96,77
09:22:22,71.96,73
09:22:23,71.06,75
09:23:00,70.7,76
09:23:01,69.26,75
09:23:02,68,77
09:23:03,67.1,79
09:23:04,66.56,77
09:23:05,65.3,81
09:23:06,64.58,82
09:23:07,66.56,80
09:23:08,69.26,73
09:23:09,72.5,67
09:23:10,77.36,58
09:23:11,78.26,56
09:23:12,80.06,53
09:23:13,80.96,48
09:23:14,84.38,45
09:23:15,83.3,43
09:23:16,82.4,49
09:23:17,78.98,53
09:23:18,75.56,56
09:23:19,73.4,63
09:23:20,71.96,74
09:23:21,70.16,78
09:23:22,69.26,80
09:23:23,68.18,81
09:24:00,66.56,81
09:24:01,65.66,83
09:24:02,64.76,82
09:24:03,64.4,81
09:24:04,63.5,83
09:24:05,62.96,84
09:24:06,62.06,86
09:24:07,63.68,81
09:24:08,68.18,73
09:24:09,73.4,63
09:24:10,77.9,56
09:24:11,81.68,47
09:24:12,85.28,43
09:24:13,88.88,34
09:24:14,90.68,32
09:24:15,90.86,32
09:24:16,89.06,37
09:24:17,86.9,50
09:24:18,82.4,44
09:24:19,77.9,55
09:24:20,74.48,63
09:24:21,74.66,68
09:24:22,72.86,72
09:24:23,69.8,77
09:25:00,67.46,83
09:25:01,67.1,78
09:25:02,65.3,81
09:25:03,64.76,85
09:25:04,63.86,84
09:25:05,63.5,79
09:25:06,62.96,77
09:25:07,66.38,71
09:25:08,69.8,65
09:25:09,77,43
09:25:10,82.76,36
09:25:11,86.9,34
09:25:12,92.3,26
09:25:13,94.1,31
09:25:14,95.36,24
09:25:15,93.56,37
09:25:16,91.4,30
09:25:17,87.98,46
09:25:18,84.2,49
09:25:19,79.7,55
09:25:20,79.16,56
09:25:21,78.26,67
09:25:22,74.48,71
09:25:23,72.68,69
09:26:00,71.06,60
09:26:01,68,74
09:26:02,69.08,66
09:26:03,68.36,70
09:26:04,67.1,74
09:26:05,68.9,65
09:26:06,68.9,66
09:26:07,69.8,68
09:26:08,71.06,65
09:26:09,75.56,59
09:26:10,79.16,52
09:26:11,81.68,49
09:26:12,85.1,44
09:26:13,86,42
09:26:14,85.1,46
09:26:15,84.2,50
09:26:16,81.5,57
09:26:17,78.26,62
09:26:18,75.38,71
09:26:19,73.76,75
09:26:20,73.4,79
09:26:21,72.86,81
09:26:22,72.5,82
09:26:23,71.6,83
09:27:00,70.7,84
09:27:01,70.7,85
09:27:02,70.16,84
09:27:03,70.7,82
09:27:04,70.16,85
09:27:05,69.8,85
09:27:06,69.98,84
09:27:07,70.88,80
09:27:08,72.68,77
09:27:09,75.2,73
09:27:10,77.9,64
09:27:11,80.06,57
09:27:12,81.5,55
09:27:13,82.4,53
09:27:14,81.68,53
09:27:15,80.6,56
09:27:16,79.16,58
09:27:17,76.46,63
09:27:18,75.2,67
09:27:19,73.76,70
09:27:20,71.96,76
09:27:21,70.7,77
09:27:22,69.8,80
09:27:23,69.8,80
09:28:00,68.9,81
09:28:01,68,81
09:28:02,67.1,85
09:28:03,67.28,86
09:28:04,67.1,85
09:28:05,66.2,85
09:28:06,66.2,86
09:28:07,67.1,85
09:28:08,70.16,78
09:28:09,76.28,66
09:28:10,78.26,59
09:28:11,80.6,53
09:28:12,82.4,47
09:28:13,80.96,51
09:28:14,81.86,48
09:28:15,82.76,41
09:28:16,80.6,49
09:28:17,77.36,52
09:28:18,74.66,60
09:28:19,72.68,71
09:28:20,71.06,76
09:28:21,70.7,77
09:28:22,70.88,76
09:28:23,69.8,77
09:29:00,68,78
09:29:01,67.1,81
09:29:02,66.2,83
09:29:03,66.56,82
09:29:04,65.3,85
09:29:05,65.48,80
09:29:06,63.86,80
09:29:07,65.66,77
09:29:08,70.16,70
09:29:09,74.3,62
09:29:10,78.08,54
09:29:11,79.88,48
09:29:12,81.5,46
09:29:13,83.66,41
09:29:14,84.2,41
09:29:15,82.76,47
09:29:16,81.68,48
09:29:17,78.8,53
09:29:18,75.2,60
09:29:19,72.86,64
09:29:20,71.06,70
09:29:21,70.7,73
09:29:22,68.36,75
09:29:23,67.46,80
09:30:00,66.38,81
09:30:01,63.68,85
09:30:02,64.58,82
09:30:03,63.86,82
09:30:04,62.6,84
09:30:05,63.5,82
09:30:06,62.06,86
09:30:07,63.5,82
09:30:08,68.18,74
09:30:09,72.5,66
09:30:10,77,56
09:30:11,80.06,51
09:30:12,81.5,50
09:30:13,83.48,47
09:30:14,84.38,45
09:30:15,84.56,46
09:30:16,81.5,53
09:30:17,79.7,58
09:30:18,74.48,67
09:30:19,73.22,69
09:30:20,71.96,72
09:30:21,70.52,77
09:30:22,68.9,81
09:30:23,67.28,85
10:01:00,65.66,88
10:01:01,64.76,88
10:01:02,63.86,88
10:01:03,63.14,88
10:01:04,63.68,85
10:01:05,65.12,80
10:01:06,62.24,88
10:01:07,66.02,78
10:01:08,69.62,69
10:01:09,73.4,62
10:01:10,76.1,58
10:01:11,78.62,54
10:01:12,81.32,50
10:01:13,82.22,48
10:01:14,83.3,45
10:01:15,84.2,43
10:01:16,81.86,48
10:01:17,79.7,54
10:01:18,77.36,61
10:01:19,74.66,68
10:01:20,71.78,76
10:01:21,69.08,85
10:01:22,68.9,84
10:01:23,68.9,84
10:02:00,68.72,83
10:02:01,67.28,85
10:02:02,65.84,87
10:02:03,64.4,90
10:02:04,64.76,87
10:02:05,65.12,84
10:02:06,65.48,81
10:02:07,68.9,73
10:02:08,72.14,66
10:02:09,75.56,60
10:02:10,78.26,55
10:02:11,81.14,51
10:02:12,83.84,47
10:02:13,85.1,44
10:02:14,86.18,41
10:02:15,87.44,38
10:02:16,83.66,45
10:02:17,80.06,52
10:02:18,76.28,62
10:02:19,74.66,66
10:02:20,73.22,71
10:02:21,71.6,76
10:02:22,70.16,79
10:02:23,68.72,82
10:03:00,67.28,85
10:03:01,66.02,86
10:03:02,64.94,87
10:03:03,63.68,88
10:03:04,62.96,88
10:03:05,62.06,87
10:03:06,61.34,87
10:03:07,65.66,76
10:03:08,69.8,66
10:03:09,74.12,58
10:03:10,77.18,49
10:03:11,80.06,42
10:03:12,83.12,36
10:03:13,83.84,37
10:03:14,84.56,38
10:03:15,85.28,39
10:03:16,82.94,44
10:03:17,80.42,50
10:03:18,78.08,56
10:03:19,75.56,66
10:03:20,73.22,78
10:03:21,70.7,91
10:03:22,69.98,91
10:03:23,69.08,91
10:04:00,68.36,91
10:04:01,67.46,92
10:04:02,58.82,93
10:04:03,65.48,94
10:04:04,64.58,94
10:04:05,63.86,94
10:04:06,62.96,94
10:04:07,58.82,79
10:04:08,69.62,67
10:04:09,73.04,57
10:04:10,76.28,52
10:04:11,79.52,48
10:04:12,82.76,45
10:04:13,84.02,44
10:04:14,85.46,42
10:04:15,86.72,41
10:04:16,84.74,45
10:04:17,82.94,50
10:04:18,80.96,55
10:04:19,77.18,64
10:04:20,73.58,75
10:04:21,69.8,87
10:04:22,68.54,89
10:04:23,67.46,92
10:05:00,66.2,94
10:05:01,65.3,94
10:05:02,64.58,94
10:05:03,63.68,94
10:05:04,63.32,93
10:05:05,62.96,93
10:05:06,62.6,92
10:05:07,58.82,83
10:05:08,69.08,75
10:05:09,72.32,68
10:05:10,75.92,61
10:05:11,79.52,55
10:05:12,83.12,50
10:05:13,84.56,45
10:05:14,86,40
10:05:15,87.44,36
10:05:16,84.38,41
10:05:17,81.5,48
10:05:18,78.44,55
10:05:19,75.38,64
10:05:20,72.14,73
10:05:21,69.08,85
10:05:22,68,86
10:05:23,66.92,87
10:06:00,65.84,88
10:06:01,64.94,90
10:06:02,64.22,92
10:06:03,63.32,94
10:06:04,62.6,89
10:06:05,61.88,85
10:06:06,61.16,81
10:06:07,64.58,73
10:06:08,67.82,67
10:06:09,71.24,61
10:06:10,76.1,39
10:06:11,80.78,45
10:06:12,85.64,39
10:06:13,86.18,39
10:06:14,86.54,40
10:06:15,87.08,40
10:06:16,84.02,48
10:06:17,80.78,58
10:06:18,77.72,69
10:06:19,75.56,76
10:06:20,73.4,84
10:06:21,71.24,74
10:06:22,70.52,93
10:06:23,69.8,93
10:07:00,69.08,93
10:07:01,68.18,93
10:07:02,67.28,94
10:07:03,66.38,94
10:07:04,65.48,93
10:07:05,64.58,91
10:07:06,63.68,90
10:07:07,66.92,82
10:07:08,70.16,76
10:07:09,73.4,70
10:07:10,76.46,64
10:07:11,79.34,59
10:07:12,82.4,55
10:07:13,83.66,56
10:07:14,84.74,56
10:07:15,86,57
10:07:16,83.48,62
10:07:17,80.96,67
10:07:18,78.44,73
10:07:19,76.64,78
10:07:20,74.84,83
10:07:21,73.04,89
10:07:22,72.14,90
10:07:23,71.06,92
10:08:00,70.16,93
10:08:01,70.34,92
10:08:02,70.7,92
10:08:03,70.88,91
10:08:04,70.34,93
10:08:05,69.98,94
10:08:06,69.44,96
10:08:07,70.88,92
10:08:08,72.32,88
10:08:09,73.76,67
10:08:10,77.9,48
10:08:11,82.22,56
10:08:12,86.36,46
10:08:13,86.54,46
10:08:14,86.9,46
10:08:15,87.08,46
10:08:16,84.56,52
10:08:17,82.04,59
10:08:18,79.52,67
10:08:19,77.54,71
10:08:20,75.74,76
10:08:21,73.76,81
10:08:22,72.86,83
10:08:23,72.14,85
10:09:00,71.24,87
10:09:01,70.34,87
10:09:02,69.26,87
10:09:03,68.36,87
10:09:04,67.82,88
10:09:05,67.46,88
10:09:06,66.92,88
10:09:07,70.34,76
10:09:08,73.94,65
10:09:09,77.36,56
10:09:10,79.34,54
10:09:11,81.14,52
10:09:12,83.12,50
10:09:13,82.94,50
10:09:14,82.58,51
10:09:15,82.4,51
10:09:16,80.06,58
10:09:17,77.54,67
10:09:18,75.2,77
10:09:19,73.94,80
10:09:20,72.86,84
10:09:21,71.6,88
10:09:22,70.7,89
10:09:23,69.62,90
10:10:00,68.72,91
10:10:01,68,91
10:10:02,67.28,92
10:10:03,66.56,92
10:10:04,66.02,92
10:10:05,65.3,92
10:10:06,64.76,92
10:10:07,67.82,85
10:10:08,71.06,79
10:10:09,74.12,73
10:10:10,76.82,66
10:10:11,79.34,60
10:10:12,82.04,54
10:10:13,83.3,50
10:10:14,84.74,46
10:10:15,86,43
10:10:16,82.58,52
10:10:17,79.34,62
10:10:18,75.92,74
10:10:19,74.66,78
10:10:20,73.58,82
10:10:21,72.32,86
10:10:22,71.6,88
10:10:23,70.88,89
10:11:00,70.16,91
10:11:01,69.8,92
10:11:02,69.44,92
10:11:03,69.08,93
10:11:04,68.18,93
10:11:05,67.1,94
10:11:06,66.2,94
10:11:07,68.9,86
10:11:08,71.78,79
10:11:09,74.48,72
10:11:10,76.46,63
10:11:11,78.62,55
10:11:12,80.6,48
10:11:13,80.78,51
10:11:14,80.78,53
10:11:15,80.96,56
10:11:16,78.8,61
10:11:17,76.64,67
10:11:18,74.48,73
10:11:19,73.22,74
10:11:20,72.14,74
10:11:21,70.88,75
10:11:22,69.62,79
10:11:23,68.54,84
10:12:00,67.28,89
10:12:01,67.82,92
10:12:02,59.72,94
10:12:03,59.36,97
10:12:04,59,100
10:12:05,58.82,100
10:12:06,59.18,100
10:12:07,59.54,99
10:12:08,66.38,93
10:12:09,79.88,67
10:12:10,80.6,47
10:12:11,81.32,44
10:12:12,82.04,45
10:12:13,82.58,47
10:12:14,83.3,50
10:12:15,83.84,52
10:12:16,81.14,44
10:12:17,78.62,64
10:12:18,75.92,71
10:12:19,73.94,75
10:12:20,72.14,79
10:12:21,70.16,84
10:12:22,68.9,86
10:12:23,67.82,88
10:13:00,66.56,90
10:13:01,66.2,91
10:13:02,65.84,91
10:13:03,65.48,92
10:13:04,65.48,92
10:13:05,65.48,92
10:13:06,65.48,92
10:13:07,66.56,91
10:13:08,67.64,90
10:13:09,68.72,89
10:13:10,69.62,87
10:13:11,70.34,84
10:13:12,71.24,82
10:13:13,72.68,69
10:13:14,74.12,58
10:13:15,75.56,49
10:13:16,73.94,52
10:13:17,72.14,55
10:13:18,70.52,59
10:13:19,68.54,65
10:13:20,66.38,72
10:13:21,64.4,80
10:13:22,63.14,83
10:13:23,62.06,86
10:14:00,60.8,89
10:14:01,60.26,90
10:14:02,59.54,90
10:14:03,59,91
10:14:04,58.82,90
10:14:05,58.82,88
10:14:06,58.64,87
10:14:07,61.7,81
10:14:08,64.58,76
10:14:09,67.64,71
10:14:10,70.52,66
10:14:11,73.4,62
10:14:12,76.28,58
10:14:13,77.36,54
10:14:14,78.44,50
10:14:15,79.52,47
10:14:16,77,55
10:14:17,74.48,63
10:14:18,71.96,74
10:14:19,69.62,78
10:14:20,67.46,83
10:14:21,65.12,88
10:14:22,64.58,89
10:14:23,63.86,90
10:15:00,63.32,91
10:15:01,62.42,92
10:15:02,61.34,93
10:15:03,60.44,94
10:15:04,60.62,94
10:15:05,60.62,94
10:15:06,60.8,94
10:15:07,63.32,92
10:15:08,65.66,90
10:15:09,68.18,88
10:15:10,70.88,77
10:15:11,73.58,67
10:15:12,76.28,59
10:15:13,74.66,63
10:15:14,73.22,52
10:15:15,71.6,50
10:15:16,70.16,52
10:15:17,68.9,79
10:15:18,67.46,82
10:15:19,67.46,83
10:15:20,67.28,84
10:15:21,67.28,85
10:15:22,66.56,87
10:15:23,66.02,88
10:16:00,65.3,90
10:16:01,65.3,90
10:16:02,65.12,89
10:16:03,65.12,89
10:16:04,64.4,89
10:16:05,63.68,88
10:16:06,62.96,88
10:16:07,62.96,89
10:16:08,62.96,91
10:16:09,62.96,92
10:16:10,62.96,93
10:16:11,62.96,95
10:16:12,62.96,96
10:16:13,63.32,93
10:16:14,63.68,91
10:16:15,64.04,88
10:16:16,63.5,88
10:16:17,63.14,88
10:16:18,62.6,88
10:16:19,62.42,89
10:16:20,62.06,90
10:16:21,61.88,90
10:16:22,61.7,90
10:16:23,61.7,89
10:17:00,61.52,89
10:17:01,60.62,91
10:17:02,59.9,94
10:17:03,59,96
10:17:04,59,96
10:17:05,59,96
10:17:06,59,96
10:17:07,60.98,89
10:17:08,62.78,83
10:17:09,64.76,77
10:17:10,67.46,71
10:17:11,70.34,65
10:17:12,73.04,60
10:17:13,74.3,56
10:17:14,75.74,53
10:17:15,77,50
10:17:16,74.3,55
10:17:17,71.78,61
10:17:18,69.08,68
10:17:19,66.74,73
10:17:20,64.58,79
10:17:21,62.24,86
10:17:22,61.16,88
10:17:23,60.08,91
10:18:00,59,93
10:18:01,58.28,93
10:18:02,51.8,93
10:18:03,56.84,93
10:18:04,56.66,93
10:18:05,56.3,93
10:18:06,56.12,93
10:18:07,53.24,86
10:18:08,63.14,80
10:18:09,66.56,74
10:18:10,68.9,66
10:18:11,71.42,58
10:18:12,73.76,52
10:18:13,70.7,56
10:18:14,67.46,62
10:18:15,64.4,67
10:18:16,64.22,71
10:18:17,64.22,75
10:18:18,64.04,80
10:18:19,63.32,81
10:18:20,62.78,82
10:18:21,62.06,83
10:18:22,62.06,83
10:18:23,61.88,83
10:19:00,61.88,83
10:19:01,61.16,85
10:19:02,60.44,87
10:19:03,59.72,89
10:19:04,59.36,90
10:19:05,59,90
10:19:06,58.64,91
10:19:07,61.52,83
10:19:08,64.4,76
10:19:09,67.28,70
10:19:10,68.9,67
10:19:11,70.7,63
10:19:12,72.32,60
10:19:13,72.86,59
10:19:14,73.22,57
10:19:15,73.76,56
10:19:16,71.78,59
10:19:17,69.62,63
10:19:18,67.64,67
10:19:19,66.02,70
10:19:20,64.58,74
10:19:21,62.96,78
10:19:22,62.24,81
10:19:23,61.52,84
10:20:00,60.8,87
10:20:01,60.26,88
10:20:02,59.9,88
10:20:03,59.36,89
10:20:04,58.82,90
10:20:05,58.1,91
10:20:06,57.56,91
10:20:07,60.26,85
10:20:08,63.14,79
10:20:09,65.84,73
10:20:10,67.82,68
10:20:11,69.98,64
