# file...... results_8df5e6d0.csv
# date...... Mon Dec 22 16:06:15 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 3
# trigger... (none)
# interval.. 60
# limit..... 1440
# timestamp,house:total_load,house:air_temperature,house:outdoor_temperature,washing_machine:base_power,dishwasher:base_power
2024-07-01 04:07:00 CET,+0,+69.8092,+67.82,+0,+0
2024-07-01 04:08:00 CET,+0,+69.8074,+67.82,+0,+0
2024-07-01 04:09:00 CET,+0,+69.8048,+67.82,+0,+0
2024-07-01 04:10:00 CET,+0,+69.8017,+67.82,+0,+0
2024-07-01 04:11:00 CET,+0,+69.7981,+67.82,+0,+0
2024-07-01 04:12:00 CET,+0,+69.7942,+67.82,+0,+0
2024-07-01 04:13:00 CET,+0,+69.7899,+67.82,+0,+0
2024-07-01 04:14:00 CET,+0,+69.7855,+67.82,+0,+0
2024-07-01 04:15:00 CET,+0,+69.7809,+67.82,+0,+0
2024-07-01 04:16:00 CET,+0,+69.7761,+67.82,+0,+0
2024-07-01 04:17:00 CET,+0,+69.7713,+67.82,+0,+0
2024-07-01 04:18:00 CET,+0,+69.7664,+67.82,+0,+0
2024-07-01 04:19:00 CET,+0,+69.7614,+67.82,+0,+0
2024-07-01 04:20:00 CET,+0,+69.7563,+67.82,+0,+0
2024-07-01 04:21:00 CET,+0,+69.7513,+67.82,+0,+0
2024-07-01 04:22:00 CET,+0,+69.7462,+67.82,+0,+0
2024-07-01 04:23:00 CET,+0,+69.7411,+67.82,+0,+0
2024-07-01 04:24:00 CET,+0,+69.736,+67.82,+0,+0
2024-07-01 04:25:00 CET,+0,+69.7309,+67.82,+0,+0
2024-07-01 04:26:00 CET,+0,+69.7258,+67.82,+0,+0
2024-07-01 04:27:00 CET,+0,+69.7207,+67.82,+0,+0
2024-07-01 04:28:00 CET,+0,+69.7156,+67.82,+0,+0
2024-07-01 04:29:00 CET,+0,+69.7105,+67.82,+0,+0
2024-07-01 04:30:00 CET,+0,+69.7054,+67.82,+0,+0
2024-07-01 04:31:00 CET,+0,+69.7003,+67.82,+0,+0
2024-07-01 04:32:00 CET,+0,+69.6953,+67.82,+0,+0
2024-07-01 04:33:00 CET,+0,+69.6902,+67.82,+0,+0
2024-07-01 04:34:00 CET,+0,+69.6852,+67.82,+0,+0
2024-07-01 04:35:00 CET,+0,+69.6801,+67.82,+0,+0
2024-07-01 04:36:00 CET,+0,+69.6751,+67.82,+0,+0
2024-07-01 04:37:00 CET,+0,+69.6701,+67.82,+0,+0
2024-07-01 04:38:00 CET,+0,+69.6651,+67.82,+0,+0
2024-07-01 04:39:00 CET,+0,+69.6601,+67.82,+0,+0
2024-07-01 04:40:00 CET,+0,+69.6552,+67.82,+0,+0
2024-07-01 04:41:00 CET,+0,+69.6502,+67.82,+0,+0
2024-07-01 04:42:00 CET,+0,+69.6453,+67.82,+0,+0
2024-07-01 04:43:00 CET,+0,+69.6403,+67.82,+0,+0
2024-07-01 04:44:00 CET,+0,+69.6354,+67.82,+0,+0
2024-07-01 04:45:00 CET,+0,+69.6305,+67.82,+0,+0
2024-07-01 04:46:00 CET,+0,+69.6256,+67.82,+0,+0
2024-07-01 04:47:00 CET,+0,+69.6207,+67.82,+0,+0
2024-07-01 04:48:00 CET,+0,+69.6159,+67.82,+0,+0
2024-07-01 04:49:00 CET,+0,+69.611,+67.82,+0,+0
2024-07-01 04:50:00 CET,+0,+69.6062,+67.82,+0,+0
2024-07-01 04:51:00 CET,+0,+69.6014,+67.82,+0,+0
